chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,QuanHuyen
25.0,4.0,97.0,3307.5,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 12
21.5,4.0,86.0,1744.1666666666667,3,2.0,,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận 12
15.0,4.0,65.0,2679.5833333333335,4,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
10.0,4.0,40.0,3302.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
7.5,3.2,23.0,2895.0,3,2.0,2.0,nhà phố liền kề,sổ chung / công chứng vi bằng,nội thất đầy đủ,quận 12
16.0,3.5,60.0,3125.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
5.0,2.0,10.0,1604.1666666666667,4,1.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
16.5,4.2,69.0,6461.25,5,3.0,5.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận gò vấp
9.0,4.0,35.0,4285.833333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
18.0,4.0,72.0,4050.8333333333335,5,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
15.0,4.3,64.5,2260.8333333333335,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,huyện nhà bè
17.0,12.0,200.0,4687.5,2,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,26.0,4647.5,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
16.5,4.1,67.0,4322.083333333333,4,5.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
12.0,6.0,70.0,3869.1666666666665,3,3.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
15.5,4.05,62.0,9274.166666666666,4,5.0,6.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận gò vấp
,,49.0,6760.0,4,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
13.0,4.0,52.0,1674.5833333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 12
16.0,4.0,64.0,1465.0,4,,,nhà phố liền kề,đã có sổ,,quận gò vấp
20.0,4.2,84.0,5952.5,5,,4.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,11.0,4735.0,2,,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
20.0,5.0,94.0,8377.5,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,bàn giao thô,quận bình thạnh
12.0,4.4,54.0,4938.333333333333,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
,,10.0,5250.0,3,,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
11.0,4.0,44.0,2604.1666666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
,5.0,58.0,6465.416666666667,3,5.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
,520.0,100.0,5625.0,5,4.0,5.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận 7
10.0,4.0,40.0,2166.6666666666665,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
16.0,6.06,106.0,3125.0,4,,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
,,75.0,6944.583333333333,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
,4.0,20.0,4791.666666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
,,60.0,5486.25,7,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
22.0,5.5,120.0,3784.5833333333335,11,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
13.0,4.7,62.0,2822.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
,,29.0,6393.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
,4.2,42.0,4960.416666666667,3,,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 5
7.0,5.0,35.0,9166.666666666666,3,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận phú nhuận
13.0,8.0,104.0,2504.1666666666665,11,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
20.0,4.0,80.0,7031.25,4,,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 7
,,120.2,5372.916666666667,11,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
,,74.0,2421.25,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
11.5,4.5,51.0,3553.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
,,52.0,3670.0,4,,,"nhà ngõ, hẻm",đã có sổ,,quận 12
14.0,3.2,45.0,4611.25,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
13.0,5.0,12.8,4062.5,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
9.5,5.5,50.0,4041.6666666666665,4,2.0,3.0,nhà phố liền kề,đã có sổ,,quận 12
12.5,4.0,50.0,4041.6666666666665,3,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,50.0,4833.333333333333,3,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận 10
,,135.0,7993.75,5,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
9.0,5.0,41.0,5741.666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 6
7.0,3.2,22.4,2790.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện nhà bè
7.0,4.3,29.0,5028.75,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
17.0,4.0,71.0,4988.333333333333,5,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 3
14.0,4.0,55.0,4833.333333333333,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,46.0,3895.0,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
13.0,4.52,58.76,2779.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
,,43.0,3100.8333333333335,4,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
7.5,3.3,25.0,7666.666666666667,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
51.0,5.7,216.0,3472.0833333333335,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
19.0,4.0,76.0,3289.5833333333335,3,2.0,,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận tân bình
16.0,5.0,80.0,414.1666666666667,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
,,81.0,3857.9166666666665,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
6.0,4.0,24.0,5034.583333333333,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
9.5,4.3,40.0,5208.333333333333,4,,,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
17.0,3.0,53.8,4492.083333333333,1,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận gò vấp
,,45.0,3703.75,4,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
,,50.0,3750.0,4,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
15.5,4.0,62.0,4099.583333333333,4,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
11.5,4.4,53.0,2751.6666666666665,3,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
26.0,4.0,100.0,791.6666666666666,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
17.0,4.0,72.0,2835.8333333333335,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
11.0,5.0,55.0,818.3333333333334,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 6
,,40.0,1510.4166666666667,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,quận 12
,,47.0,4415.0,3,2.0,,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân bình
,,15.0,3611.25,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
,,86.0,6782.916666666667,3,,,"nhà ngõ, hẻm",đã có sổ,,quận 3
,5.0,56.0,3125.0,4,,,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
12.0,3.2,38.4,3363.75,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
15.5,3.6,55.0,4015.0,3,1.0,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
21.0,5.0,105.0,262.0833333333333,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
6.0,5.0,30.0,15694.583333333334,5,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 3
5.3,5.0,24.0,4045.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
11.0,5.0,55.0,3409.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
20.0,5.0,100.0,291.6666666666667,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
10.0,4.0,40.0,1718.75,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện bình chánh
,,50.0,5416.666666666667,5,,4.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
21.0,3.7,75.0,2722.0833333333335,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
13.0,4.0,52.0,4166.666666666667,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
,,51.0,6454.166666666667,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
,,52.0,3445.4166666666665,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
12.0,4.0,48.0,12152.916666666666,4,2.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 6
10.0,4.0,38.0,5153.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
,,39.0,6944.583333333333,3,,,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
18.0,4.0,72.1,1618.3333333333333,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
,,45.6,3664.1666666666665,3,,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
20.0,4.0,66.0,4097.083333333333,5,,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
15.0,4.0,60.0,3611.25,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
15.0,4.1,55.0,4143.75,3,,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 7
12.5,4.0,50.0,4150.0,3,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
20.0,4.0,80.0,3380.0,3,,4.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
16.0,8.0,128.0,7975.416666666667,5,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
16.0,4.0,62.0,3830.8333333333335,2,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
9.0,3.4,33.0,6881.25,3,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
18.0,4.0,72.0,4687.5,4,2.0,,"nhà mặt phố, mặt tiền",đang chờ sổ,,quận bình tân
22.0,12.5,265.0,3286.25,4,2.0,5.0,nhà biệt thự,đang chờ sổ,,quận 12
13.6,5.0,10.0,3708.3333333333335,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
19.0,5.0,96.0,316.6666666666667,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
10.0,4.0,40.0,4968.75,3,3.0,3.0,nhà phố liền kề,đã có sổ,,quận gò vấp
,,47.0,4415.0,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
30.0,4.0,120.0,2810.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
8.0,3.0,25.0,3916.6666666666665,4,3.0,3.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,huyện nhà bè
15.0,4.0,60.0,3742.9166666666665,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
,,40.0,5208.333333333333,3,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
12.0,3.7,44.0,7765.0,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
4.0,2.0,10.0,1479.1666666666667,3,3.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện hóc môn
17.0,4.0,76.0,2680.8333333333335,3,2.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
14.0,6.0,95.0,2412.0833333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
9.0,4.0,36.0,3240.8333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
20.0,5.0,10.0,1750.0,2,1.0,2.0,nhà biệt thự,đã có sổ,,huyện bình chánh
14.0,3.0,40.0,9895.833333333334,6,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
4.0,4.0,16.0,1299.5833333333333,1,1.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện bình chánh
,,48.0,4322.916666666667,3,,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
7.0,4.0,28.0,3050.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
7.0,4.3,31.0,4704.166666666667,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 7
13.0,4.0,52.0,1522.5,2,,,"nhà ngõ, hẻm",không có sổ,,quận bình tân
14.0,4.0,56.0,945.0,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện bình chánh
8.0,4.0,32.0,2213.3333333333335,2,3.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,quận bình tân
,,44.0,6818.333333333333,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
20.0,4.0,80.0,8697.916666666666,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình thạnh
10.0,6.0,55.0,3181.6666666666665,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
5.0,3.6,18.0,2523.3333333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
16.0,4.0,53.0,3050.4166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
22.5,14.5,369.0,10049.583333333334,11,5.0,7.0,nhà biệt thự,đã có sổ,nội thất cao cấp,quận 7
,,29.0,5028.75,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận gò vấp
16.0,4.0,64.0,2604.1666666666665,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
25.0,7.4,163.0,1661.6666666666667,7,2.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
,,53.0,3655.8333333333335,4,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
14.0,4.0,56.0,2976.25,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
18.0,3.8,68.0,4656.666666666667,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
14.0,4.0,56.0,10119.166666666666,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
,5.0,35.0,8690.416666666666,3,,,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
21.5,4.0,85.5,3898.75,4,4.0,5.0,"nhà ngõ, hẻm",,,quận tân phú
15.0,8.0,115.0,2101.25,3,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
,4.0,10.0,4375.0,2,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
16.0,3.5,56.0,7403.333333333333,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
,6.5,39.0,8333.333333333334,7,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
10.0,5.0,50.0,4208.333333333333,5,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
11.4,5.0,55.2,2075.8333333333335,3,3.0,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận bình thạnh
18.0,4.0,72.0,3634.1666666666665,4,,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
12.0,4.0,48.0,7378.333333333333,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
10.0,6.0,60.0,7083.333333333333,5,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
20.0,4.0,80.0,2760.4166666666665,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
12.0,4.0,48.0,7378.333333333333,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
10.0,6.0,60.0,7083.333333333333,5,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
20.0,4.0,80.0,2760.4166666666665,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
12.0,4.1,49.0,2125.8333333333335,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện nhà bè
8.0,7.0,50.0,5458.333333333333,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
12.0,4.0,48.0,7725.833333333333,7,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
13.0,4.0,52.0,6810.833333333333,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
14.0,4.0,57.3,2435.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 12
13.0,4.0,50.0,7250.0,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
12.5,4.3,52.0,3445.4166666666665,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
15.0,5.0,75.0,5000.0,8,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
14.0,5.0,70.0,8333.333333333334,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
,,30.0,2152.9166666666665,1,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận tân phú
12.0,4.0,48.0,7638.75,7,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
11.0,4.0,44.0,7197.083333333333,7,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
10.0,4.0,40.0,3802.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
13.0,5.0,65.0,7435.833333333333,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
19.0,5.0,92.0,520.8333333333334,3,,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
16.0,4.55,60.0,6388.75,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
19.6,5.0,98.0,548.3333333333334,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,huyện bình chánh
13.0,5.0,65.0,5705.0,4,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
18.0,4.0,75.0,3333.3333333333335,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân phú
7.5,3.5,25.2,4050.8333333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
15.0,4.0,60.0,3680.4166666666665,4,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,6.45,131.2,1746.6666666666667,5,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
18.0,4.6,92.0,6114.166666666667,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
18.0,4.0,72.0,2227.9166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,quận 12
26.0,4.0,62.0,5846.666666666667,4,,,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 12
10.0,4.0,40.0,6458.333333333333,4,,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
19.0,4.2,79.8,4438.333333333333,2,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
,,107.0,3115.4166666666665,4,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
12.0,4.0,48.0,5642.5,2,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
10.0,4.0,40.0,3645.8333333333335,4,,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 4
14.0,5.0,70.0,2375.0,3,3.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
3.8,3.2,12.0,5729.166666666667,2,2.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất đầy đủ,quận bình thạnh
11.0,3.3,36.5,4166.666666666667,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
21.0,4.0,84.0,2976.25,5,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
13.0,5.0,65.2,1457.0833333333333,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
14.5,4.0,50.3,4721.666666666667,4,3.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
9.5,4.0,38.0,7675.416666666667,3,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
14.0,4.5,70.0,4880.833333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 6
5.0,2.0,10.0,1245.8333333333333,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện hóc môn
26.0,4.0,104.0,2363.75,2,,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 12
16.0,4.0,64.0,6185.0,4,,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
12.0,4.0,48.0,5642.5,4,,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
25.0,4.0,100.0,3541.6666666666665,2,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
7.0,3.0,21.1,1577.9166666666667,2,2.0,1.0,"nhà ngõ, hẻm",không có sổ,,huyện bình chánh
14.0,4.0,56.0,3935.8333333333335,4,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
15.0,4.0,60.0,3750.0,3,3.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
10.0,4.0,40.0,15625.0,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận phú nhuận
19.0,6.0,122.0,922.0833333333334,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
9.0,7.0,63.0,7737.916666666667,5,1.0,,nhà biệt thự,đã có sổ,,quận gò vấp
,4.0,37.0,3288.3333333333335,4,,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận bình thạnh
,,70.0,2083.3333333333335,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
20.0,3.8,76.0,3289.5833333333335,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
16.0,4.0,64.0,4427.083333333333,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,huyện nhà bè
7.0,3.0,20.9,1592.9166666666667,2,2.0,1.0,"nhà ngõ, hẻm",không có sổ,,quận 8
4.3,3.3,14.0,4315.416666666667,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
7.0,4.0,27.0,4398.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 12
12.0,4.0,48.0,4322.916666666667,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân bình
22.8,5.0,114.0,475.0,10,,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
10.0,4.0,40.0,3020.8333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
10.0,4.0,40.0,4156.25,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
5.0,2.0,10.0,825.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,huyện hóc môn
,,53.0,4638.333333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
5.0,2.0,10.0,1750.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện hóc môn
24.0,5.4,129.6,6365.833333333333,11,7.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
